run_id,timestamp,model_name,skill_name,ablation_id,sample_index,code_commit_hash,python_version,mcri_version,model_temperature,repetitions_planned,repetitions_completed,fail_count,pass_rate,avg_exec_time,score_l1_total,score_l1_1_syntax,score_l1_2_runtime,score_l2_total,score_l2_1_contract,score_l2_2_purity,avg_l3_total,avg_l3_1_internal,avg_l3_2_external,avg_l4_total,avg_l4_1_numeric,avg_l4_2_visual,avg_l4_3_artifacts,avg_complexity_math_ops,avg_complexity_inference_steps,avg_complexity_ast_nodes,avg_complexity_loop_depth,score_program_total,score_math_total,score_l5_architecture,avg_l4_4_mqi,avg_mcri_total,source_code_path,notes,batch_id,golden_prompt_path,prompt_hash,prompt_tokens,completion_tokens,total_tokens,latency_ms,healer_applied,healer_fix_count,healer_fixes_basic,healer_fixes_regex,healer_fixes_ast
8601a477-696a-4204-b7af-dd91038fc68c,2026-02-24T06:08:00.668627+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,23.33,7.33,533.0,2.0,38.5,47.0,10.5,5.0,85.5,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_086757a9.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 36.75s | Tokens: In=586, Out=921 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:1",,,,586,921,6952,36754,0,0,0,0,0
4d9ea1ae-3589-4343-9977-1195d3317629,2026-02-24T14:23:11.118250,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,1,0,,,,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exception: AI request timed out after 300 seconds,,,,0,0,0,0,0,0,0,0,0
7558130a-7d44-4c7e-acfb-99c6ef1fbaaf,2026-02-24T06:28:08.424405+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,14.67,10.0,4.67,29.0,5.0,4.0,5.0,18.33,5.67,1175.0,2.0,38.5,43.67,10.5,5.0,82.17,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_2f136453.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 295.36s | Tokens: In=586, Out=1470 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:3",,,,586,1470,64966,295364,0,0,0,0,0
11b295ee-a12b-48ff-9921-19fcef11e41a,2026-02-24T06:29:46.537246+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,14.67,10.0,4.67,22.89,5.0,4.0,5.0,16.0,3.33,870.0,2.0,38.5,37.55,10.5,4.22,76.05,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_88674236.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 95.78s | Tokens: In=586, Out=1149 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:4",,,,586,1149,18510,95777,0,0,0,0,0
06a2cc61-9185-4a68-b0a4-9c61c9675d24,2026-02-24T06:34:46.338030+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,32.33,9.0,819.0,2.0,38.5,47.0,10.5,5.0,85.5,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_ea205d6b.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 297.49s | Tokens: In=586, Out=1186 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:5",,,,586,1186,64685,297494,0,0,0,0,0
fdd330b2-f8e8-4650-9c71-4339d44be335,2026-02-24T06:34:56.287761+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,13.0,10.0,3.0,26.56,5.0,4.0,5.0,14.0,4.0,4495.0,2.0,47.0,39.56,17.0,4.56,86.56,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_6811206d.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.64s | Tokens: In=2115, Out=1240 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2115,1240,3355,7642,1,1,0,0,0
a58d9c3e-0d34-468f-b31e-f9ba55de9d1c,2026-02-24T06:35:06.483472+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,13.0,10.0,3.0,24.33,5.0,4.0,5.0,13.33,3.0,4495.0,2.0,47.0,37.33,17.0,4.33,84.33,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_2d65ed0c.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.88s | Tokens: In=2115, Out=1240 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2115,1240,3355,7879,1,1,0,0,0
ff635ef2-fa95-42a2-82b9-cd6146359ff7,2026-02-24T06:35:16.754557+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,13.0,10.0,3.0,26.22,5.0,4.0,5.0,12.67,4.0,4495.0,2.0,47.0,39.22,17.0,4.22,86.22,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_23ea662e.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.91s | Tokens: In=2115, Out=1240 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2115,1240,3355,7912,1,1,0,0,0
767166bb-c065-4acf-b5e5-b44d0adedb0a,2026-02-24T06:35:26.601092+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,13.0,10.0,3.0,26.22,5.0,4.0,5.0,12.67,4.0,4509.0,2.0,47.0,39.22,17.0,4.22,86.22,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_febcf4c3.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.51s | Tokens: In=2115, Out=1225 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2115,1225,3340,7513,1,1,0,0,0
be524d6d-19f6-4617-88ee-204688380d72,2026-02-24T06:35:36.513772+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,13.0,10.0,3.0,24.33,5.0,4.0,5.0,13.33,3.0,4530.0,2.0,47.0,37.33,17.0,4.33,84.33,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_081b206f.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.58s | Tokens: In=2115, Out=1248 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2115,1248,3363,7581,1,1,0,0,0
f76ff10a-137d-4650-9dc6-6c17183b3c6e,2026-02-24T06:35:46.106132+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,13.0,10.0,3.0,26.56,5.0,4.0,5.0,14.0,4.0,4463.0,2.0,50.0,39.56,20.0,4.56,89.56,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_9a4bfd5b.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.28s | Tokens: In=2115, Out=1171 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2115,1171,3286,7278,1,2,0,0,2
67264e37-48eb-4038-8a8c-48450e8e682e,2026-02-24T06:35:55.945377+00:00,gemini-3-flash,jh_數學2上_FourOperationsOfRadicals,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,13.0,10.0,3.0,28.0,5.0,4.0,5.0,14.33,4.67,4491.0,2.0,50.0,41.0,20.0,4.67,91.0,E:\python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\gen_code\temp_gen_29aad07e.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.50s | Tokens: In=2115, Out=1240 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2115,1240,3355,7504,1,2,0,0,2
