run_id,timestamp,model_name,skill_name,ablation_id,sample_index,code_commit_hash,python_version,mcri_version,model_temperature,repetitions_planned,repetitions_completed,fail_count,pass_rate,avg_exec_time,score_l1_total,score_l1_1_syntax,score_l1_2_runtime,score_l2_total,score_l2_1_contract,score_l2_2_purity,avg_l3_total,avg_l3_1_internal,avg_l3_2_external,avg_l4_total,avg_l4_1_numeric,avg_l4_2_visual,avg_l4_3_artifacts,avg_complexity_math_ops,avg_complexity_inference_steps,avg_complexity_ast_nodes,avg_complexity_loop_depth,score_program_total,score_math_total,score_l5_architecture,avg_l4_4_mqi,avg_mcri_total,source_code_path,notes,batch_id,golden_prompt_path,prompt_hash,prompt_tokens,completion_tokens,total_tokens,latency_ms,healer_applied,healer_fix_count,healer_fixes_basic,healer_fixes_regex,healer_fixes_ast
b56edcc2-8504-4be0-b1c9-0ba7b711bd81,2026-02-19T10:38:45.009481+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,10.5,5.5,5.0,15.0,7.5,7.5,17.67,10.0,7.67,10.56,5.0,3.0,0.0,7.67,0.0,345.0,0.0,36.5,28.22,11.0,2.56,64.72,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_67c8fa61.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); Rep3 失敗: ZeroDivisionError; 成功 2/3 次 | Perf: 69.12s | Tokens: In=514, Out=4512 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:1",,,,514,4512,5026,69120,0,0,0,0,0
a2950a63-2a0a-46c6-9c81-8dd3d92a78a2,2026-02-19T10:40:28.815701+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,10.56,5.0,3.0,0.67,5.67,0.0,407.0,0.0,39.0,30.56,11.0,1.89,69.56,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_e528daf8.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 101.32s | Tokens: In=514, Out=6857 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:2",,,,514,6857,7371,101320,0,0,0,0,0
2a220a4c-8bc2-4788-8177-07d6ea3f2d4b,2026-02-19T10:42:41.293143+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,10.5,3.0,7.5,15.0,7.5,7.5,8.17,6.67,1.5,11.33,5.0,3.0,1.0,7.0,0.0,389.0,0.0,33.5,19.5,8.0,2.33,53.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_6e3f6bb5.py,"L1: AST 解析成功; 發現禁用函數: eval; Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 130.08s | Tokens: In=514, Out=8636 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:3",,,,514,8636,9150,130083,0,0,0,0,0
7c607522-b066-4ed5-ba2a-afff992ed85b,2026-02-19T10:44:34.255729+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,15.33,10.0,5.33,10.89,5.0,3.0,0.67,6.67,0.0,349.0,0.0,39.0,26.22,11.0,2.22,65.22,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_eddd2cfb.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 110.50s | Tokens: In=514, Out=7432 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:4",,,,514,7432,7946,110502,0,0,0,0,0
0cc427e6-cff7-4c62-aecd-c0d7ce3d5211,2026-02-19T10:46:01.524357+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,0,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,10.5,5.5,5.0,15.0,7.5,7.5,20.0,10.0,10.0,11.0,5.0,3.0,0.0,9.0,0.0,335.0,0.0,36.5,31.0,11.0,3.0,67.5,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_9fa53bad.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); Rep1 失敗: ZeroDivisionError; 成功 2/3 次 | Perf: 84.73s | Tokens: In=514, Out=5810 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:5",,,,514,5810,6324,84733,0,0,0,0,0
eac181b2-a0b6-43d7-9ed7-91a08d17d0e6,2026-02-19T10:46:22.025772+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,28.67,9.0,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_4552ccce.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 18.06s | Tokens: In=2600, Out=1177 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2600,1177,3777,18061,1,1,0,0,0
c012ce6e-2b2b-44db-b5cc-138aa69bbcaf,2026-02-19T10:46:42.194366+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,27.67,8.67,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_8b864411.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 17.69s | Tokens: In=2600, Out=1196 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2600,1196,3796,17688,1,1,0,0,0
e7c3639a-31be-41d1-ac2a-f48cc917c5dd,2026-02-19T10:47:03.181236+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,27.67,8.67,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_220dfc00.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 18.48s | Tokens: In=2600, Out=1260 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2600,1260,3860,18479,1,1,0,0,0
43693ef5-5297-4fdb-a718-22e9c2985ef2,2026-02-19T10:47:23.654280+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,28.33,5.0,4.0,5.0,27.0,7.33,3725.0,1.0,47.0,48.33,17.0,5.0,95.33,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_45cbfafe.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 18.00s | Tokens: In=2600, Out=1235 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2600,1235,3835,17999,1,1,0,0,0
67c7d876-2bb4-4d92-b42c-449f7ef7696c,2026-02-19T10:47:45.061625+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,1,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,28.0,7.67,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學1上_FourArithmeticOperationsOfNumbers\gen_code\temp_gen_d9326fbc.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 18.92s | Tokens: In=2600, Out=1291 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2600,1291,3891,18920,1,1,0,0,0
