item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
478ca6f5-5f51-4668-9f9a-1ce4cca41412,457d4d63-5079-4be8-976a-1f6f02df0aa0,1,計算 [(-3+5)×8/1]÷(5/4) + |-3×10-6| 的值。,,244/5,PASS,,1,7.5,7.5,18.5,10.0,8.5,11.33,5,3,1,2.33,29.83,0.0,0.0,True,5,0.0,7,0,370,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.03
c1396ad1-b2ed-4635-8eaa-cea4b9b2f946,457d4d63-5079-4be8-976a-1f6f02df0aa0,2,計算 [(-2+-3)×7/6]÷(-1/2) + |-4×-10--7| 的值。,,176/3,PASS,,1,7.5,7.5,18.5,10.0,8.5,11.67,5,3,0,3.67,30.17,0.0,0.0,True,0,0.0,11,0,370,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.03
1722377b-9cd5-4e1f-b248-56f5cb38d45b,457d4d63-5079-4be8-976a-1f6f02df0aa0,3,計算 [(3+-10)×-1/2]÷(1/3) + |6×0-8| 的值。,,37/2,PASS,,1,7.5,7.5,18.5,10.0,8.5,10.33,5,3,0,2.33,28.83,0.0,0.0,True,0,0.0,7,0,370,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.03
c6390f3e-5f14-4010-a5fe-15ebc5fb681e,4310a477-feff-44b1-97d3-aeefdb854fb1,1,計算 [(4+-4)×4/2]÷(5/1) + |5×(1/4) - 4| 的值。,,11/4,PASS,,1,7.5,7.5,20.0,10.0,10.0,10.0,5,3,0,2.0,30.0,0.0,0.0,True,0,0.0,6,0,341,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
95db3363-3741-4b5b-9ca6-ba547ca4fd53,4310a477-feff-44b1-97d3-aeefdb854fb1,2,計算 [(0+-1)×3/1]÷(2/2) + |5×(1/5) - 5| 的值。,,1,PASS,,1,7.5,7.5,20.0,10.0,10.0,9.67,5,3,0,1.67,29.67,0.0,0.0,True,0,0.0,5,0,341,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
f69a7642-2a0e-47dd-9466-09fb2a48dc44,4310a477-feff-44b1-97d3-aeefdb854fb1,3,計算 [(-3+1)×3/2]÷(1/4) + |2×(2/3) - 3| 的值。,,-31/3,PASS,,1,7.5,7.5,18.5,10.0,8.5,11.33,5,3,1,2.33,29.83,0.0,0.0,True,5,0.0,7,0,341,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.02
d9560538-4bff-4972-82de-0749f1631d10,7bf5591a-47f6-4384-8b28-8d544898bf38,1,[(3 + 4)] ÷ 1 + |3×(-1/2) - -1|,,15/2,PASS,,1,7.5,7.5,20.0,10.0,10.0,10.33,5,3,0,2.33,30.33,0.0,0.0,True,0,0.0,7,0,352,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
85a20385-d294-4800-a648-ac75def1133d,7bf5591a-47f6-4384-8b28-8d544898bf38,2,[(-2 + 4/4)] ÷ -2 + |1×(-3/3) - -1|,,1/2,PASS,,1,7.5,7.5,20.0,10.0,10.0,11.0,5,3,0,3.0,31.0,0.0,0.0,True,0,0.0,9,0,352,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
f0344dca-eb9d-40f2-a4c5-b778d911ba8c,7bf5591a-47f6-4384-8b28-8d544898bf38,3,[(3 + 1/5)] ÷ -4/4 + |5×(-1/5) - 5|,,14/5,PASS,,1,7.5,7.5,13.0,10.0,3.0,11.33,5,3,1,2.33,24.33,0.0,0.0,False,5,0.0,7,0,352,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
10576b1b-fb99-465a-9096-fd9ac6461812,d4dad6a3-5db7-41d9-a52e-a6b2d669fc51,1,[(-1 + 0) × 4/3] ÷ (2/3) + |2 - (4/4) - 5|,,1,PASS,,1,7.5,7.5,13.0,10.0,3.0,11.0,5,3,1,2.0,24.0,0.0,0.0,False,5,0.0,6,0,390,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
