item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
bf9b3949-df61-4e76-9e7b-29ac2f507e18,f7519d1e-6648-456f-826a-18da04ef7572,1,化簡 $(3\sqrt{9}+3\sqrt{11})+(4\sqrt{19}+2\sqrt{6})$,,6\sqrt{9}+6\sqrt{19},PASS,,1,6.0,7.5,13.0,10.0,3.0,14.0,5,4,5,0.0,27.0,0.0,0.0,False,15,0.0,0,0,486,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
65ad55a7-31f9-46e3-80e8-78f3582659ef,f7519d1e-6648-456f-826a-18da04ef7572,2,化簡 $(3\sqrt{11}*3\sqrt{12})-(2\sqrt{7}-4\sqrt{17})$,,6\sqrt{11}*6\sqrt{7},PASS,,1,6.0,7.5,13.0,10.0,3.0,12.0,5,3,4,0.0,25.0,0.0,0.0,False,13,0.0,0,0,486,0,"✓ 標準形式 | ✓ 小數形式 | ✗ 省略乘號 (期望True, 得False) | ✓ 明顯錯誤",PASS,0.02
5fe20470-ada4-47b7-b682-16568d5e9f86,f7519d1e-6648-456f-826a-18da04ef7572,3,化簡 $(2\sqrt{5}/4\sqrt{20})+(3\sqrt{12}+4\sqrt{20})$,,6\sqrt{5}/7\sqrt{12},PASS,,1,6.0,7.5,13.0,10.0,3.0,10.0,5,4,1,0.0,23.0,0.0,0.0,False,5,0.0,0,0,486,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
3ce10ae2-eb7e-4e56-a05c-7db8b9cc3d4f,55213562-3267-4af7-a9d6-a3e75ef0fd1a,1,,,,ERROR,ValueError: invalid literal for int() with base 10: '2\\',0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
92d6792c-c3c5-477c-a6e5-91a16f746fed,55213562-3267-4af7-a9d6-a3e75ef0fd1a,2,,,,ERROR,ValueError: invalid literal for int() with base 10: '2\\',0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
60c1b494-4f36-46b6-b0c1-ed9532a755fb,55213562-3267-4af7-a9d6-a3e75ef0fd1a,3,,,,ERROR,ValueError: invalid literal for int() with base 10: '5\\',0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
42895df3-a836-4e51-9381-20f048f94f78,ecc7d215-b1e6-4154-972c-623fee72a9e6,1,化簡 $(\sqrt{8} + \sqrt{40} - \sqrt{25}) + (\sqrt{19} + \sqrt{27})(\sqrt{29} - \sqrt{19})$,,\sqrt{59},PASS,,1,6.0,7.5,13.0,10.0,3.0,14.0,5,4,5,0.0,27.0,0.0,0.0,False,15,0.0,0,0,463,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
4a1a61b4-eefd-48a9-90dd-2b7607169422,ecc7d215-b1e6-4154-972c-623fee72a9e6,2,化簡 $(\sqrt{44} + \sqrt{30} - \sqrt{25}) + (\sqrt{10} + \sqrt{49})(\sqrt{46} - \sqrt{22})$,,\sqrt{85},PASS,,1,6.0,7.5,13.0,10.0,3.0,14.0,5,4,5,0.0,27.0,0.0,0.0,False,15,0.0,0,0,463,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
0fa53b4f-bc2e-4178-873c-481d725830de,ecc7d215-b1e6-4154-972c-623fee72a9e6,3,化簡 $(\sqrt{20} + \sqrt{20} - \sqrt{4}) + (\sqrt{21} + \sqrt{32})(\sqrt{10} - \sqrt{27})$,,\sqrt{16},PASS,,1,6.0,7.5,13.0,10.0,3.0,14.0,5,4,5,0.0,27.0,0.0,0.0,False,15,0.0,0,0,463,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
ce68d4fe-98eb-41c0-9a30-7e0b9dcc5f0a,e9d47c98-fb28-41bc-8a59-2fa5a157cf61,1,,,,ERROR,AttributeError: 'list' object has no attribute 'keys',0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
